,,2004,Censo,34571831,,
,,2004,Votantes,26155436,75.7,
,,2004,Nulos,264137,,
,,2004,V&aacute;lidos,25891299,,
,,2004,Blancos,407795,,
,,2004,Partido Socialista Obrero Espa&ntilde;ol (PSOE),11026163,42.6,164
,,2004,Partido Popular (PP),9763144,37.7,148
,,2004,Converg&egrave;ncia i Uni&oacute; (CiU),835471,3.2,10
,,2004,Esquerra Republicana de Catalunya (ERC),652196,2.5,8
,,2004,Euzko Alderdi Jeltzalea-Partido Nacionalista Vasco (EAJ-PNV),420980,1.6,7
,,2004,Izquierda Unida (IU),1324370,5.1,5
,,2004,Coalici&oacute;n Canaria (CC),235221,0.9,3
,,2004,Bloque Nacionalista Galego (BNG),208688,0.8,2
,,2004,Chunta Aragonesista (ChA),94252,0.4,1
,,2004,Eusko Alkartasuna (EA),80905,0.3,1
,,2004,Nafarroa Bai (Na-Bai),61045,0.2,1
,,2004,Partido Andalucista (PA),181868,0.7,0
,,2004,Otros,599201,2.3,0
01,,2004,Censo,6051769,,
01,,2004,Votantes,4525053,74.8,
01,,2004,Nulos,27780,,
01,,2004,V&aacute;lidos,4497273,,
01,,2004,Blancos,74305,,
01,,2004,Partido Socialista Obrero Espa&ntilde;ol (PSOE),2377455,52.9,38
01,,2004,Partido Popular (PP),1514987,33.7,23
01,,2004,Izquierda Unida (IU),287374,6.4,0
01,,2004,Partido Andalucista (PA),181868,4.0,0
01,,2004,Otros,61284,1.4,0
02,,2004,Censo,1019923,,
02,,2004,Votantes,785732,77.0,
02,,2004,Nulos,4731,,
02,,2004,V&aacute;lidos,781001,,
02,,2004,Blancos,15679,,
02,,2004,Partido Socialista Obrero Espa&ntilde;ol (PSOE),322428,41.3,7
02,,2004,Partido Popular (PP),284893,36.5,5
02,,2004,Chunta Aragonesista (ChA),94252,12.1,1
02,,2004,Izquierda Unida (IU),21836,2.8,0
02,,2004,Otros,41913,5.4,0
05,,2004,Censo,1457938,,
05,,2004,Votantes,972476,66.7,
05,,2004,Nulos,5630,,
05,,2004,V&aacute;lidos,966846,,
05,,2004,Blancos,10382,,
05,,2004,Partido Popular (PP),342672,35.4,6
05,,2004,Partido Socialista Obrero Espa&ntilde;ol (PSOE),333084,34.5,6
05,,2004,Coalici&oacute;n Canaria (CC),235221,24.3,3
05,,2004,Izquierda Unida (IU),18612,1.9,0
05,,2004,Otros,26875,2.8,0
07,,2004,Censo,1458944,,
07,,2004,Votantes,1165742,79.9,
07,,2004,Nulos,10050,,
07,,2004,V&aacute;lidos,1155692,,
07,,2004,Blancos,18726,,
07,,2004,Partido Popular (PP),547764,47.4,11
07,,2004,Partido Socialista Obrero Espa&ntilde;ol (PSOE),537405,46.5,9
07,,2004,Izquierda Unida (IU),39001,3.4,0
07,,2004,Otros,12796,1.1,0
