,,1979,Censo,26786042,,
,,1979,Votantes,18295818,68.3,
,,1979,Nulos,271440,,
,,1979,Blancos,58786,,
,,1979,V&aacute;lidos,17965592,,
,,1979,Uni&oacute;n de Centro Democr&aacute;tico (UCD),6292102,35.0,168
,,1979,Partido Socialista Obrero Espa&ntilde;ol (PSOE),5477037,30.5,121
,,1979,Partido Comunista de Espa&ntilde;a (PCE),1940236,10.8,23
,,1979,Coalici&oacute;n Democr&aacute;tica (CD),1070721,6.0,9
,,1979,Converg&egrave;ncia i Uni&oacute; (CiU),483446,2.7,8
,,1979,Partido Nacionalista Vasco (PNV),275292,1.5,7
,,1979,Partido Socialista de Andaluc&iacute;a-Partido Andaluz (PSA-PA),325842,1.8,5
,,1979,Herri Batasuna (HB),172110,1.0,3
,,1979,Uni&oacute;n Nacional (UN),379463,2.1,1
,,1979,Esquerra Republicana de Catalunya (ERC),123448,0.7,1
,,1979,Euskadiko Ezkerra (EE),85677,0.5,1
,,1979,Uni&oacute;n del Pueblo Canario (UPC),58953,0.3,1
,,1979,Partido Aragon&eacute;s Regionalista (PAR),38042,0.2,1
,,1979,Uni&oacute;n del Pueblo Navarro (UPN),28248,0.2,1
,,1979,Otros,1214975,6.8,0
01,,1979,Censo,4340850,,
01,,1979,Votantes,2977634,68.6,
01,,1979,Nulos,34081,,
01,,1979,Blancos,4957,,
01,,1979,V&aacute;lidos,2938596,,
01,,1979,Uni&oacute;n de Centro Democr&aacute;tico (UCD),935760,31.8,24
01,,1979,Partido Socialista Obrero Espa&ntilde;ol (PSOE),986842,33.6,23
01,,1979,Partido Comunista de Espa&ntilde;a (PCE),392442,13.4,7
01,,1979,Partido Socialista de Andaluc&iacute;a-Partido Andaluz (PSA-PA),325842,11.1,5
01,,1979,Coalici&oacute;n Democr&aacute;tica (CD),125963,4.3,0
01,,1979,Uni&oacute;n Nacional (UN),48315,1.6,0
01,,1979,Otros,123432,4.2,0
02,,1979,Censo,900355,,
02,,1979,Votantes,638648,70.9,
02,,1979,Nulos,9743,,
02,,1979,Blancos,2545,,
02,,1979,V&aacute;lidos,626360,,
02,,1979,Uni&oacute;n de Centro Democr&aacute;tico (UCD),257874,41.2,8
02,,1979,Partido Socialista Obrero Espa&ntilde;ol (PSOE),177867,28.4,5
02,,1979,Partido Aragon&eacute;s Regionalista (PAR),38042,6.1,1
02,,1979,Partido Comunista de Espa&ntilde;a (PCE),44516,7.1,0
02,,1979,Coalici&oacute;n Democr&aacute;tica (CD),35252,5.6,0
02,,1979,Uni&oacute;n Nacional (UN),10920,1.7,0
02,,1979,Otros,61889,9.9,0
05,,1979,Censo,887460,,
05,,1979,Votantes,547693,61.7,
05,,1979,Nulos,13524,,
05,,1979,Blancos,1693,,
05,,1979,V&aacute;lidos,532476,,
05,,1979,Uni&oacute;n de Centro Democr&aacute;tico (UCD),311750,58.6,9
05,,1979,Partido Socialista Obrero Espa&ntilde;ol (PSOE),95220,17.9,3
05,,1979,Uni&oacute;n del Pueblo Canario (UPC),58953,11.1,1
05,,1979,Coalici&oacute;n Democr&aacute;tica (CD),19811,3.7,0
05,,1979,Partido Comunista de Espa&ntilde;a (PCE),19805,3.7,0
05,,1979,Uni&oacute;n Nacional (UN),5700,1.1,0
05,,1979,Otros,21237,4.0,0
07,,1979,Censo,1212136,,
07,,1979,Votantes,887464,73.2,
07,,1979,Nulos,9450,,
07,,1979,Blancos,2117,,
07,,1979,V&aacute;lidos,875897,,
07,,1979,Uni&oacute;n de Centro Democr&aacute;tico (UCD),378113,43.2,13
07,,1979,Partido Socialista Obrero Espa&ntilde;ol (PSOE),303557,34.7,8
07,,1979,Partido Comunista de Espa&ntilde;a (PCE),85919,9.8,0
07,,1979,Coalici&oacute;n Democr&aacute;tica (CD),50621,5.8,0
07,,1979,Uni&oacute;n Nacional (UN),38273,4.4,0
07,,1979,Otros,19414,2.2,0
08,,1979,Censo,1958455,,
08,,1979,Votantes,1348833,68.9,
08,,1979,Nulos,20120,,
08,,1979,Blancos,7893,,
08,,1979,V&aacute;lidos,1320820,,
08,,1979,Uni&oacute;n de Centro Democr&aacute;tico (UCD),682018,51.6,25
