,,1986,Censo,29117613,,
,,1986,Votantes,20524858,70.5,
,,1986,Nulos,321939,,
,,1986,V&aacute;lidos,20202919,,
,,1986,Blancos,121186,,
,,1986,Partido Socialista Obrero Espa&ntilde;ol (PSOE),8901718,44.1,184
,,1986,Coalici&oacute;n Popular (CP),5247677,26.0,105
,,1986,Centro Democr&aacute;tico y Social (CDS),1861912,9.2,19
,,1986,Converg&egrave;ncia i Uni&oacute; (CiU),1014258,5.0,18
,,1986,Izquierda Unida (IU),935504,4.6,7
,,1986,Partido Nacionalista Vasco (PNV),309610,1.5,6
,,1986,Herri Batasuna (HB),231722,1.2,5
,,1986,Euskadiko Ezkerra (EE),107053,0.5,2
,,1986,Coalici&oacute;n Galega (CG),79972,0.4,1
,,1986,Partido Aragon&eacute;s Regionalista (PAR),73004,0.4,1
,,1986,Agrupaciones Independientes de Canarias (AIC),65664,0.3,1
,,1986,Uni&oacute; Valenciana (UV),64403,0.3,1
,,1986,Mesa para la Unidad de los Comunistas (MUC),219440,1.1,0
,,1986,Partido Reformista Democr&aacute;tico (PRD),194538,1.0,0
,,1986,Partido Andalucista (PA),94008,0.5,0
,,1986,Esquerra Republicana de Catalunya (ERC),84628,0.4,0
,,1986,Otros,596622,3.0,0
01,,1986,Censo,4828872,,
01,,1986,Votantes,3417267,70.8,
01,,1986,Nulos,46066,,
01,,1986,V&aacute;lidos,3371201,,
01,,1986,Blancos,14847,,
01,,1986,Partido Socialista Obrero Espa&ntilde;ol (PSOE),1923891,57.1,42
01,,1986,Coalici&oacute;n Popular (CP),764732,22.7,15
01,,1986,Izquierda Unida (IU),273008,8.1,3
01,,1986,Centro Democr&aacute;tico y Social (CDS),190148,5.6,0
01,,1986,Partido Andalucista (PA),94008,2.8,0
01,,1986,Mesa para la Unidad de los Comunistas (MUC),37668,1.1,0
01,,1986,Partido Reformista Democr&aacute;tico (PRD),29110,0.9,0
01,,1986,Otros,43789,1.3,0
02,,1986,Censo,958774,,
02,,1986,Votantes,676754,70.6,
02,,1986,Nulos,14063,,
02,,1986,V&aacute;lidos,662691,,
02,,1986,Blancos,5361,,
02,,1986,Partido Socialista Obrero Espa&ntilde;ol (PSOE),287809,43.4,8
02,,1986,Coalici&oacute;n Popular (CP),173261,26.2,4
02,,1986,Centro Democr&aacute;tico y Social (CDS),74104,11.2,1
