,,1993,Censo,31030511,,
,,1993,Votantes,23718816,76.4,
,,1993,Nulos,126952,,
,,1993,V&aacute;lidos,23591864,,
,,1993,Blancos,188679,,
,,1993,Partido Socialista Obrero Espa&ntilde;ol (PSOE),9150083,38.8,159
,,1993,Partido Popular (PP),8201463,34.8,141
,,1993,Izquierda Unida (IU),2253722,9.6,18
,,1993,Converg&egrave;ncia i Uni&oacute; (CiU),1165783,4.9,17
,,1993,Euzko Alderdi Jeltzalea-Partido Nacionalista Vasco (EAJ-PNV),291448,1.2,5
,,1993,Coalici&oacute;n Canaria (CC),207077,0.9,4
,,1993,Herri Batasuna (HB),206876,0.9,2
,,1993,Esquerra Republicana de Catalunya (ERC),189632,0.8,1
,,1993,Partido Aragon&eacute;s (PAR),144544,0.6,1
,,1993,Eusko Alkartasuna-Euskal Ezkerra (EA-EUE),129293,0.6,1
,,1993,Uni&oacute; Valenciana (UV),112341,0.5,1
,,1993,Centro Democr&aacute;tico y Social (CDS),414740,1.8,0
,,1993,Bloque Nacionalista Galego (BNG),126965,0.5,0
,,1993,Partido Andalucista (PA),96513,0.4,0
,,1993,Otros,712705,3.0,0
01,,1993,Censo,5287486,,
01,,1993,Votantes,4028838,76.2,
01,,1993,Nulos,17412,,
01,,1993,V&aacute;lidos,4011426,,
01,,1993,Blancos,20742,,
01,,1993,Partido Socialista Obrero Espa&ntilde;ol (PSOE),2063899,51.5,37
01,,1993,Partido Popular (PP),1195476,29.8,20
01,,1993,Izquierda Unida (IU),484753,12.1,4
01,,1993,Partido Andalucista (PA),96513,2.4,0
01,,1993,Centro Democr&aacute;tico y Social (CDS),34900,0.9,0
01,,1993,Otros,115143,2.9,0
02,,1993,Censo,978950,,
02,,1993,Votantes,765113,78.2,
02,,1993,Nulos,4492,,
02,,1993,V&aacute;lidos,760621,,
02,,1993,Blancos,5513,,
02,,1993,Partido Socialista Obrero Espa&ntilde;ol (PSOE),261108,34.3,7
02,,1993,Partido Popular (PP),250105,32.9,4
02,,1993,Partido Aragon&eacute;s (PAR),144544,19.0,1
02,,1993,Izquierda Unida (IU),73820,9.7,1
02,,1993,Centro Democr&aacute;tico y Social (CDS),10249,1.4,0
02,,1993,Otros,15282,2.0,0
05,,1993,Censo,1183500,,
05,,1993,Votantes,815647,68.9,
05,,1993,Nulos,6129,,
05,,1993,V&aacute;lidos,809518,,
05,,1993,Blancos,5105,,
05,,1993,Partido Popular (PP),274666,33.9,5
05,,1993,Partido Socialista Obrero Espa&ntilde;ol (PSOE),241648,29.9,5
05,,1993,Coalici&oacute;n Canaria (CC),207077,25.6,4
05,,1993,Izquierda Unida (IU),40314,5.0,0
05,,1993,Centro Democr&aacute;tico y Social (CDS),9910,1.2,0
05,,1993,Otros,30798,3.8,0
07,,1993,Censo,1319252,,
07,,1993,Votantes,1083509,82.1,
07,,1993,Nulos,6765,,
07,,1993,V&aacute;lidos,1076744,,
07,,1993,Blancos,8339,,
07,,1993,Partido Socialista Obrero Espa&ntilde;ol (PSOE),487810,45.3,10
07,,1993,Partido Popular (PP),463295,43.0,10
07,,1993,Izquierda Unida (IU),81888,7.6,0
07,,1993,Centro Democr&aacute;tico y Social (CDS),21868,2.0,0
07,,1993,Otros,13544,1.3,0
08,,1993,Censo,2097105,,
08,,1993,Votantes,1641383,78.3,
08,,1993,Nulos,12335,,
08,,1993,V&aacute;lidos,1629048,,
08,,1993,Blancos,19001,,
08,,1993,Partido Popular (PP),771705,47.4,20
08,,1993,Partido Socialista Obrero Espa&ntilde;ol (PSOE),597961,36.7,13
08,,1993,Izquierda Unida (IU),125417,7.7,0
08,,1993,Centro Democr&aacute;tico y Social (CDS),67517,4.1,0
08,,1993,Otros,47447,2.9,0
09,,1993,Censo,4881655,,
09,,1993,Votantes,3679280,75.4,
09,,1993,Nulos,15047,,
09,,1993,V&aacute;lidos,3664233,,
09,,1993,Blancos,24156,,
09,,1993,Partit dels Socialistes de Catalunya (PSC-PSOE),1277838,34.9,18
09,,1993,Converg&egrave;ncia i Uni&oacute; (CiU),1165783,31.8,17
09,,1993,Partido Popular (PP),624493,17.0,8
09,,1993,Iniciativa per Catalunya (IC),273444,7.5,3
09,,1993,Esquerra Republicana de Catalunya (ERC),186784,5.1,1
09,,1993,Centro Democr&aacute;tico y Social (CDS),27576,0.8,0
09,,1993,Otros,84159,2.3,0
10,,1993,Censo,831564,,
10,,1993,Votantes,669107,80.5,
10,,1993,Nulos,3194,,
10,,1993,V&aacute;lidos,665913,,
10,,1993,Blancos,3609,,
10,,1993,Partido Socialista Obrero Espa&ntilde;ol (PSOE),342977,51.5,7
10,,1993,Partido Popular (PP),238191,35.8,4
10,,1993,Izquierda Unida (IU),52214,7.8,0
10,,1993,Centro Democr&aacute;tico y Social (CDS),13598,2.0,0
10,,1993,Otros,15324,2.3,0
11,,1993,Censo,2292997,,
11,,1993,Votantes,1596856,69.6,
11,,1993,Nulos,11626,,
11,,1993,V&aacute;lidos,1585230,,
11,,1993,Blancos,13762,,
11,,1993,Partido Popular (PP),746964,47.1,15
11,,1993,Partido Socialista Obrero Espa&ntilde;ol (PSOE),569899,36.0,11
11,,1993,Bloque Nacionalista Galego (BNG),126965,8.0,0
11,,1993,Izquierda Unida (IU),74605,4.7,0
11,,1993,Centro Democr&aacute;tico y Social (CDS),24279,1.5,0
11,,1993,Otros,28756,1.8,0
14,,1993,Censo,1729784,,
14,,1993,Votantes,1206129,69.7,
14,,1993,Nulos,9247,,
14,,1993,V&aacute;lidos,1196882,,
14,,1993,Blancos,19058,,
14,,1993,Partido Socialista de Euskadi-Euskadiko Ezkerra (PSE-EE/PSOE),293442,24.5,7
14,,1993,Euzko Alderdi Jeltzalea-Partido Nacionalista Vasco (EAJ-PNV),287908,24.1,5
14,,1993,Partido Popular (PP),175758,14.7,4
14,,1993,Herri Batasuna (HB),174655,14.6,2
14,,1993,Eusko Alkartasuna-Euskal Ezkerra (EA-EUE),117856,9.9,1
14,,1993,Izquierda Unida (IU),75572,6.3,0
14,,1993,Centro Democr&aacute;tico y Social (CDS),9147,0.8,0
14,,1993,Otros,43486,3.6,0
17,,1993,Censo,3001399,,
17,,1993,Votantes,2452421,81.7,
17,,1993,Nulos,13465,,
17,,1993,V&aacute;lidos,2438956,,
17,,1993,Blancos,14188,,
17,,1993,Partido Popular (PP),987317,40.5,15
17,,1993,Partido Socialista Obrero Espa&ntilde;ol (PSOE),935325,38.4,12
17,,1993,Izquierda Unida (IU),256929,10.5,3
17,,1993,Uni&oacute; Valenciana (UV),112341,4.6,1
17,,1993,Centro Democr&aacute;tico y Social (CDS),39923,1.6,0
17,,1993,Otros,92933,3.8,0
14,01,1993,Censo,222152,,
14,01,1993,Votantes,157879,71.1,
14,01,1993,Nulos,1203,,
14,01,1993,V&aacute;lidos,156676,,
14,01,1993,Blancos,2223,,
14,01,1993,Partido Socialista de Euskadi-Euskadiko Ezkerra (PSE-EE/PSOE),40860,26.1,2
14,01,1993,Partido Popular (PP),30652,19.6,1
14,01,1993,Euzko Alderdi Jeltzalea-Partido Nacionalista Vasco (EAJ-PNV),26321,16.8,1
14,01,1993,Herri Batasuna (HB),14702,9.4,0
14,01,1993,Izquierda Unida (IU),10748,6.9,0
14,01,1993,Eusko Alkartasuna-Euskal Ezkerra (EA-EUE),9036,5.8,0
14,01,1993,Centro Democr&aacute;tico y Social (CDS),1818,1.2,0
14,01,1993,Otros,20316,13.0,0
07,02,1993,Censo,272536,,
07,02,1993,Votantes,224549,82.4,
07,02,1993,Nulos,1214,,
07,02,1993,V&aacute;lidos,223335,,
07,02,1993,Blancos,1843,,
07,02,1993,Partido Socialista Obrero Espa&ntilde;ol (PSOE),103057,46.1,2
07,02,1993,Partido Popular (PP),90453,40.5,2
07,02,1993,Izquierda Unida (IU),20841,9.3,0
07,02,1993,Centro Democr&aacute;tico y Social (CDS),4253,1.9,0
07,02,1993,Otros,2888,1.3,0
17,03,1993,Censo,962642,,
17,03,1993,Votantes,786995,81.8,
17,03,1993,Nulos,4074,,
17,03,1993,V&aacute;lidos,782921,,
17,03,1993,Blancos,4163,,
17,03,1993,Partido Popular (PP),340312,43.5,5
17,03,1993,Partido Socialista Obrero Espa&ntilde;ol (PSOE),312754,40.0,4
17,03,1993,Izquierda Unida (IU),80339,10.3,1
17,03,1993,Centro Democr&aacute;tico y Social (CDS),15212,1.9,0
17,03,1993,Uni&oacute; Valenciana (UV),4328,0.6,0
17,03,1993,Otros,25813,3.3,0
01,04,1993,Censo,349158,,
01,04,1993,Votantes,264543,75.8,
01,04,1993,Nulos,1167,,
01,04,1993,V&aacute;lidos,263376,,
01,04,1993,Blancos,1153,,
01,04,1993,Partido Socialista Obrero Espa&ntilde;ol (PSOE),126242,47.9,3
01,04,1993,Partido Popular (PP),98341,37.3,2
01,04,1993,Izquierda Unida (IU),25020,9.5,0
01,04,1993,Centro Democr&aacute;tico y Social (CDS),3585,1.4,0
01,04,1993,Partido Andalucista (PA),3551,1.4,0
01,04,1993,Otros,5484,2.1,0
08,05,1993,Censo,144127,,
08,05,1993,Votantes,115266,80.0,
08,05,1993,Nulos,1035,,
08,05,1993,V&aacute;lidos,114231,,
08,05,1993,Blancos,894,,
08,05,1993,Partido Popular (PP),57324,50.2,2
08,05,1993,Partido Socialista Obrero Espa&ntilde;ol (PSOE),34806,30.5,1
08,05,1993,Centro Democr&aacute;tico y Social (CDS),13444,11.8,0
08,05,1993,Izquierda Unida (IU),6227,5.5,0
08,05,1993,Otros,1536,1.3,0
10,06,1993,Censo,502304,,
10,06,1993,Votantes,408373,81.3,
10,06,1993,Nulos,1939,,
10,06,1993,V&aacute;lidos,406434,,
10,06,1993,Blancos,2206,,
10,06,1993,Partido Socialista Obrero Espa&ntilde;ol (PSOE),211124,52.0,4
10,06,1993,Partido Popular (PP),142563,35.1,2
10,06,1993,Izquierda Unida (IU),36552,9.0,0
10,06,1993,Centro Democr&aacute;tico y Social (CDS),7657,1.9,0
10,06,1993,Otros,6332,1.6,0
04,07,1993,Censo,571712,,
04,07,1993,Votantes,414861,72.6,
04,07,1993,Nulos,2316,,
04,07,1993,V&aacute;lidos,412545,,
04,07,1993,Blancos,3485,,
04,07,1993,Partido Popular (PP),191461,46.4,4
04,07,1993,Partido Socialista Obrero Espa&ntilde;ol (PSOE),140145,34.0,3
04,07,1993,Izquierda Unida (IU),24574,6.0,0
04,07,1993,Centro Democr&aacute;tico y Social (CDS),7648,1.9,0
04,07,1993,Esquerra Republicana de Catalunya (ERC),2848,0.7,0
04,07,1993,Otros,42384,10.3,0
09,08,1993,Censo,3752461,,
09,08,1993,Votantes,2842551,75.8,
09,08,1993,Nulos,10291,,
09,08,1993,V&aacute;lidos,2832260,,
09,08,1993,Blancos,18229,,
09,08,1993,Partit dels Socialistes de Catalunya (PSC-PSOE),1030053,36.4,12
09,08,1993,Converg&egrave;ncia i Uni&oacute; (CiU),851105,30.1,10
09,08,1993,Partido Popular (PP),480204,17.0,6
09,08,1993,Iniciativa per Catalunya (IC),240019,8.5,3
09,08,1993,Esquerra Republicana de Catalunya (ERC),122530,4.3,1
09,08,1993,Centro Democr&aacute;tico y Social (CDS),22446,0.8,0
09,08,1993,Otros,67674,2.4,0
08,09,1993,Censo,291776,,
08,09,1993,Votantes,226970,77.8,
08,09,1993,Nulos,2136,,
08,09,1993,V&aacute;lidos,224834,,
08,09,1993,Blancos,3121,,
08,09,1993,Partido Popular (PP),111439,49.6,2
08,09,1993,Partido Socialista Obrero Espa&ntilde;ol (PSOE),76863,34.2,2
08,09,1993,Izquierda Unida (IU),20343,9.1,0
08,09,1993,Centro Democr&aacute;tico y Social (CDS),6734,3.0,0
08,09,1993,Otros,6334,2.8,0
10,10,1993,Censo,329260,,
10,10,1993,Votantes,260734,79.2,
10,10,1993,Nulos,1255,,
10,10,1993,V&aacute;lidos,259479,,
10,10,1993,Blancos,1403,,
10,10,1993,Partido Socialista Obrero Espa&ntilde;ol (PSOE),131853,50.8,3
10,10,1993,Partido Popular (PP),95628,36.9,2
10,10,1993,Izquierda Unida (IU),15662,6.0,0
10,10,1993,Centro Democr&aacute;tico y Social (CDS),5941,2.3,0
10,10,1993,Otros,8992,3.5,0
01,11,1993,Censo,798522,,
01,11,1993,Votantes,565214,70.8,
01,11,1993,Nulos,3415,,
01,11,1993,V&aacute;lidos,561799,,
01,11,1993,Blancos,3054,,
01,11,1993,Partido Socialista Obrero Espa&ntilde;ol (PSOE),280715,50.0,5
01,11,1993,Partido Popular (PP),155785,27.7,3
01,11,1993,Izquierda Unida (IU),61604,11.0,1
01,11,1993,Partido Andalucista (PA),15786,2.8,0
01,11,1993,Centro Democr&aacute;tico y Social (CDS),4287,0.8,0
01,11,1993,Otros,40568,7.2,0
17,12,1993,Censo,356994,,
17,12,1993,Votantes,289589,81.1,
17,12,1993,Nulos,2267,,
17,12,1993,V&aacute;lidos,287322,,
17,12,1993,Blancos,1881,,
17,12,1993,Partido Popular (PP),128916,44.9,3
17,12,1993,Partido Socialista Obrero Espa&ntilde;ol (PSOE),113752,39.6,2
17,12,1993,Izquierda Unida (IU),20250,7.1,0
17,12,1993,Centro Democr&aacute;tico y Social (CDS),5867,2.0,0
17,12,1993,Uni&oacute; Valenciana (UV),5014,1.8,0
17,12,1993,Otros,11642,4.1,0
07,13,1993,Censo,373238,,
07,13,1993,Votantes,301689,80.8,
07,13,1993,Nulos,2033,,
07,13,1993,V&aacute;lidos,299656,,
07,13,1993,Blancos,2055,,
07,13,1993,Partido Socialista Obrero Espa&ntilde;ol (PSOE),146867,49.0,3
07,13,1993,Partido Popular (PP),119123,39.8,2
07,13,1993,Izquierda Unida (IU),21856,7.3,0
07,13,1993,Centro Democr&aacute;tico y Social (CDS),6383,2.1,0
07,13,1993,Otros,3372,1.1,0
01,14,1993,Censo,582624,,
