,,1989,Censo,29604055,,
,,1989,Votantes,20646365,69.7,
,,1989,Nulos,152683,,
,,1989,V&aacute;lidos,20493682,,
,,1989,Blancos,141795,,
,,1989,Partido Socialista Obrero Espa&ntilde;ol (PSOE),8115568,39.6,175
,,1989,Partido Popular (PP),5285972,25.8,107
,,1989,Converg&egrave;ncia i Uni&oacute; (CiU),1032243,5.0,18
,,1989,Izquierda Unida (IU),1858588,9.1,17
,,1989,Centro Democr&aacute;tico y Social (CDS),1617716,7.9,14
,,1989,Euzko Alderdi Jeltzalea-Partido Nacionalista Vasco (EAJ-PNV),254681,1.2,5
,,1989,Herri Batasuna (HB),217278,1.1,4
,,1989,Partido Andalucista (PA),212687,1.0,2
,,1989,Uni&oacute; Valenciana (UV),144924,0.7,2
,,1989,Eusko Alkartasuna (EA),136955,0.7,2
,,1989,Euskadiko Ezkerra (EE),105238,0.5,2
,,1989,Partido Aragon&eacute;s Regionalista (PAR),71733,0.4,1
,,1989,Agrupaciones Independientes de Canarias (AIC),64767,0.3,1
,,1989,Esquerra Republicana de Catalunya (ERC),84756,0.4,0
,,1989,Coalici&oacute;n Galega (CG),45821,0.2,0
,,1989,Otros,1102960,5.4,0
01,,1989,Censo,4958795,,
01,,1989,Votantes,3437754,69.3,
01,,1989,Nulos,24108,,
01,,1989,V&aacute;lidos,3413646,,
01,,1989,Blancos,15374,,
01,,1989,Partido Socialista Obrero Espa&ntilde;ol (PSOE),1793717,52.6,42
01,,1989,Partido Popular (PP),688625,20.2,12
01,,1989,Izquierda Unida (IU),408733,12.0,5
01,,1989,Partido Andalucista (PA),212687,6.2,2
01,,1989,Centro Democr&aacute;tico y Social (CDS),159433,4.7,0
01,,1989,Otros,135077,4.0,0
02,,1989,Censo,946321,,
02,,1989,Votantes,664366,70.2,
02,,1989,Nulos,4913,,
02,,1989,V&aacute;lidos,659453,,
02,,1989,Blancos,5588,,
02,,1989,Partido Socialista Obrero Espa&ntilde;ol (PSOE),255342,38.7,7
02,,1989,Partido Popular (PP),183361,27.8,4
02,,1989,Partido Aragon&eacute;s Regionalista (PAR),71733,10.9,1
02,,1989,Izquierda Unida (IU),64200,9.7,1
02,,1989,Centro Democr&aacute;tico y Social (CDS),50160,7.6,0
02,,1989,Otros,29069,4.4,0
05,,1989,Censo,1088933,,
05,,1989,Votantes,676746,62.2,
05,,1989,Nulos,6207,,
05,,1989,V&aacute;lidos,670539,,
05,,1989,Blancos,3348,,
05,,1989,Partido Socialista Obrero Espa&ntilde;ol (PSOE),242035,36.1,7
05,,1989,Partido Popular (PP),130043,19.4,3
05,,1989,Centro Democr&aacute;tico y Social (CDS),117897,17.6,3
05,,1989,Agrupaciones Independientes de Canarias (AIC),64767,9.7,1
05,,1989,Izquierda Unida (IU),53364,8.0,0
05,,1989,Otros,59085,8.8,0
07,,1989,Censo,1284510,,
07,,1989,Votantes,981868,76.4,
07,,1989,Nulos,8209,,
07,,1989,V&aacute;lidos,973659,,
07,,1989,Blancos,6105,,
07,,1989,Partido Socialista Obrero Espa&ntilde;ol (PSOE),466964,48.0,12
07,,1989,Partido Popular (PP),328714,33.8,8
07,,1989,Centro Democr&aacute;tico y Social (CDS),75298,7.7,0
07,,1989,Izquierda Unida (IU),67727,7.0,0
07,,1989,Otros,28851,3.0,0
08,,1989,Censo,2045513,,
08,,1989,Votantes,1500296,73.4,
08,,1989,Nulos,16461,,
08,,1989,V&aacute;lidos,1483835,,
08,,1989,Blancos,14783,,
08,,1989,Partido Popular (PP),597206,40.3,18
08,,1989,Partido Socialista Obrero Espa&ntilde;ol (PSOE),527551,35.6,14
08,,1989,Centro Democr&aacute;tico y Social (CDS),189194,12.8,1
08,,1989,Izquierda Unida (IU),98699,6.7,0
08,,1989,Otros,56402,3.8,0
09,,1989,Censo,4697012,,
09,,1989,Votantes,3175907,67.6,
09,,1989,Nulos,17660,,
09,,1989,V&aacute;lidos,3158247,,
09,,1989,Blancos,19252,,
09,,1989,Partit dels Socialistes de Catalunya (PSC-PSOE),1123975,35.6,20
09,,1989,Converg&egrave;ncia i Uni&oacute; (CiU),1032243,32.7,18
09,,1989,Partido Popular (PP),336015,10.6,4
09,,1989,Iniciativa per Catalunya (IC),231452,7.3,3
09,,1989,Centro Democr&aacute;tico y Social (CDS),136518,4.3,1
09,,1989,Esquerra Republicana de Catalunya (ERC),84756,2.7,0
09,,1989,Otros,194036,6.1,0
10,,1989,Censo,818143,,
10,,1989,Votantes,618265,75.6,
10,,1989,Nulos,4464,,
10,,1989,V&aacute;lidos,613801,,
10,,1989,Blancos,2885,,
10,,1989,Partido Socialista Obrero Espa&ntilde;ol (PSOE),330869,53.9,7
10,,1989,Partido Popular (PP),153261,25.0,4
10,,1989,Centro Democr&aacute;tico y Social (CDS),58443,9.5,0
10,,1989,Izquierda Unida (IU),42166,6.9,0
10,,1989,Otros,26177,4.3,0
11,,1989,Censo,2237973,,
11,,1989,Votantes,1345653,60.1,
11,,1989,Nulos,15265,,
11,,1989,V&aacute;lidos,1330388,,
11,,1989,Blancos,11339,,
11,,1989,Partido Popular (PP),519168,39.0,14
11,,1989,Partido Socialista Obrero Espa&ntilde;ol (PSOE),459750,34.6,12
11,,1989,Centro Democr&aacute;tico y Social (CDS),103762,7.8,1
11,,1989,Coalici&oacute;n Galega (CG),45821,3.4,0
11,,1989,Izquierda Unida (IU),43645,3.3,0
11,,1989,Otros,146903,11.0,0
14,,1989,Censo,1668408,,
14,,1989,Votantes,1116188,66.9,
14,,1989,Nulos,9247,,
14,,1989,V&aacute;lidos,1106941,,
