,,1996,Censo,32531833,,
,,1996,Votantes,25172058,77.4,
,,1996,Nulos,125782,,
,,1996,V&aacute;lidos,25046276,,
,,1996,Blancos,243345,,
,,1996,Partido Popular (PP),9716006,38.8,156
,,1996,Partido Socialista Obrero Espa&ntilde;ol (PSOE),9425678,37.6,141
,,1996,Izquierda Unida (IU),2639774,10.5,21
,,1996,Converg&egrave;ncia i Uni&oacute; (CiU),1151633,4.6,16
,,1996,Euzko Alderdi Jeltzalea-Partido Nacionalista Vasco (EAJ-PNV),318951,1.3,5
,,1996,Coalici&oacute;n Canaria (CC),220418,0.9,4
,,1996,Bloque Nacionalista Galego (BNG),220147,0.9,2
,,1996,Herri Batasuna (HB),181304,0.7,2
,,1996,Esquerra Republicana de Catalunya (ERC),167641,0.7,1
,,1996,Eusko Alkartasuna (EA),115861,0.5,1
,,1996,Uni&oacute; Valenciana (UV),91575,0.4,1
,,1996,Partido Andalucista (PA),134800,0.5,0
,,1996,Chunta Aragonesista (ChA),49739,0.2,0
,,1996,Otros,369404,1.5,0
01,,1996,Censo,5576578,,
01,,1996,Votantes,4349765,78.0,
01,,1996,Nulos,25418,,
01,,1996,V&aacute;lidos,4324347,,
01,,1996,Blancos,36055,,
01,,1996,Partido Socialista Obrero Espa&ntilde;ol (PSOE),2017857,46.7,32
01,,1996,Partido Popular (PP),1530057,35.4,24
01,,1996,Izquierda Unida (IU),582970,13.5,6
01,,1996,Partido Andalucista (PA),134800,3.1,0
01,,1996,Otros,22608,0.5,0
02,,1996,Censo,1004402,,
02,,1996,Votantes,777998,77.5,
02,,1996,Nulos,3820,,
02,,1996,V&aacute;lidos,774178,,
02,,1996,Blancos,9359,,
02,,1996,Partido Popular-Partido Aragon&eacute;s (PP-PAR),370975,47.9,8
02,,1996,Partido Socialista Obrero Espa&ntilde;ol (PSOE),268189,34.6,5
02,,1996,Izquierda Unida (IU),70755,9.1,0
02,,1996,Chunta Aragonesista (ChA),49739,6.4,0
02,,1996,Otros,5161,0.7,0
05,,1996,Censo,1275914,,
05,,1996,Votantes,882163,69.1,
05,,1996,Nulos,3699,,
05,,1996,V&aacute;lidos,878464,,
05,,1996,Blancos,5017,,
05,,1996,Partido Popular (PP),330513,37.6,5
05,,1996,Partido Socialista Obrero Espa&ntilde;ol (PSOE),263249,30.0,5
05,,1996,Coalici&oacute;n Canaria (CC),220418,25.1,4
05,,1996,Izquierda Unida (IU),48172,5.5,0
05,,1996,Otros,11095,1.3,0
07,,1996,Censo,1373312,,
07,,1996,Votantes,1141049,83.1,
07,,1996,Nulos,7185,,
07,,1996,V&aacute;lidos,1133864,,
07,,1996,Blancos,10256,,
07,,1996,Partido Popular (PP),534983,47.2,11
07,,1996,Partido Socialista Obrero Espa&ntilde;ol (PSOE),483251,42.6,9
07,,1996,Izquierda Unida (IU),95199,8.4,0
07,,1996,Otros,10175,0.9,0
08,,1996,Censo,2144362,,
08,,1996,Votantes,1694308,79.0,
08,,1996,Nulos,10561,,
08,,1996,V&aacute;lidos,1683747,,
08,,1996,Blancos,22683,,
08,,1996,Partido Popular (PP),878981,52.2,22
08,,1996,Partido Socialista Obrero Espa&ntilde;ol (PSOE),589869,35.0,11
08,,1996,Izquierda Unida (IU),153705,9.1,0
08,,1996,Otros,38509,2.3,0
09,,1996,Censo,5099731,,
09,,1996,Votantes,3902547,76.5,
09,,1996,Nulos,12918,,
09,,1996,V&aacute;lidos,3889629,,
09,,1996,Blancos,25857,,
09,,1996,Partit dels Socialistes de Catalunya (PSC-PSOE),1531143,39.4,19
09,,1996,Converg&egrave;ncia i Uni&oacute; (CiU),1151633,29.6,16
09,,1996,Partido Popular (PP),698400,18.0,8
09,,1996,Iniciativa per Catalunya-Els Verds (IC-EV),296985,7.6,2
