,,2000,Censo,33969640,,
,,2000,Votantes,23339490,68.7,
,,2000,Nulos,158200,,
,,2000,V&aacute;lidos,23181290,,
,,2000,Blancos,366823,,
,,2000,Partido Popular (PP),10321178,44.5,183
,,2000,Partido Socialista Obrero Espa&ntilde;ol-progresistas (PSOE-progr.),7918752,34.2,125
,,2000,Converg&egrave;ncia i Uni&oacute; (CiU),970421,4.2,15
,,2000,Izquierda Unida-Esquerra Unida i Alternativa (IU-EUiA),1263043,5.4,8
,,2000,Euzko Alderdi Jeltzalea-Partido Nacionalista Vasco (EAJ-PNV),353953,1.5,7
,,2000,Coalici&oacute;n Canaria (CC),248261,1.1,4
,,2000,Bloque Nacionalista Galego (BNG),306268,1.3,3
,,2000,Partido Andalucista (PA),206255,0.9,1
,,2000,Esquerra Republicana de Catalunya (ERC),194715,0.8,1
,,2000,Iniciativa per Catalunya-Verds (IC-V),119290,0.5,1
,,2000,Eusko Alkartasuna (EA),100742,0.4,1
,,2000,Chunta Aragonesista (ChA),75356,0.3,1
,,2000,Uni&oacute; Valenciana (UV),57830,0.2,0
,,2000,Partido Aragon&eacute;s (PAR),38883,0.2,0
,,2000,Otros,639504,2.8,0
01,,2000,Censo,5916783,,
01,,2000,Votantes,4068793,68.8,
01,,2000,Nulos,28541,,
01,,2000,V&aacute;lidos,4040252,,
01,,2000,Blancos,55486,,
01,,2000,Partido Socialista Obrero Espa&ntilde;ol-progresistas (PSOE-progr.),1771968,43.9,30
01,,2000,Partido Popular (PP),1639034,40.6,28
01,,2000,Izquierda Unida-Esquerra Unida i Alternativa (IU-EUiA),315891,7.8,3
01,,2000,Partido Andalucista (PA),206255,5.1,1
01,,2000,Otros,51618,1.3,0
02,,2000,Censo,1019845,,
02,,2000,Votantes,728060,71.4,
02,,2000,Nulos,5200,,
02,,2000,V&aacute;lidos,722860,,
02,,2000,Blancos,10473,,
02,,2000,Partido Popular (PP),341396,47.2,8
02,,2000,Partido Socialista Obrero Espa&ntilde;ol-progresistas (PSOE-progr.),224650,31.1,4
02,,2000,Chunta Aragonesista (ChA),75356,10.4,1
02,,2000,Partido Aragon&eacute;s (PAR),38883,5.4,0
02,,2000,Izquierda Unida-Esquerra Unida i Alternativa (IU-EUiA),25395,3.5,0
02,,2000,Otros,6707,0.9,0
05,,2000,Censo,1393410,,
05,,2000,Votantes,845348,60.7,
05,,2000,Nulos,5534,,
05,,2000,V&aacute;lidos,839814,,
05,,2000,Blancos,7233,,
05,,2000,Partido Popular (PP),351110,41.8,7
05,,2000,Coalici&oacute;n Canaria (CC),248261,29.6,4
05,,2000,Partido Socialista Obrero Espa&ntilde;ol-progresistas (PSOE-progr.),186363,22.2,3
05,,2000,Izquierda Unida-Esquerra Unida i Alternativa (IU-EUiA),20214,2.4,0
05,,2000,Otros,26633,3.2,0
07,,2000,Censo,1420894,,
07,,2000,Votantes,1084236,76.3,
07,,2000,Nulos,8665,,
07,,2000,V&aacute;lidos,1075571,,
07,,2000,Blancos,14328,,
07,,2000,Partido Popular (PP),563203,52.4,12
07,,2000,Partido Socialista Obrero Espa&ntilde;ol-progresistas (PSOE-progr.),438630,40.8,8
07,,2000,Izquierda Unida-Esquerra Unida i Alternativa (IU-EUiA),46746,4.3,0
07,,2000,Otros,12655,1.2,0
08,,2000,Censo,2186659,,
08,,2000,Votantes,1586950,72.6,
08,,2000,Nulos,12449,,
08,,2000,V&aacute;lidos,1574501,,
08,,2000,Blancos,31679,,
08,,2000,Partido Popular (PP),876670,55.7,22
08,,2000,Partido Socialista Obrero Espa&ntilde;ol-progresistas (PSOE-progr.),506595,32.2,11
08,,2000,Izquierda Unida-Esquerra Unida i Alternativa (IU-EUiA),69835,4.4,0
08,,2000,Otros,89722,5.7,0
09,,2000,Censo,5293465,,
09,,2000,Votantes,3388128,64.0,
09,,2000,Nulos,16856,,
09,,2000,V&aacute;lidos,3371272,,
09,,2000,Blancos,47526,,
09,,2000,Partit dels Socialistes de Catalunya (PSC-PSOE),1150533,34.1,17
09,,2000,Converg&egrave;ncia i Uni&oacute; (CiU),970421,28.8,15
09,,2000,Partido Popular (PP),768318,22.8,12
09,,2000,Esquerra Republicana de Catalunya (ERC),190292,5.6,1
09,,2000,Iniciativa per Catalunya-Verds (IC-V),119290,3.5,1
09,,2000,Izquierda Unida-Esquerra Unida i Alternativa (IU-EUiA),75091,2.2,0
09,,2000,Otros,49801,1.5,0
10,,2000,Censo,878292,,
10,,2000,Votantes,662393,75.4,
10,,2000,Nulos,5245,,
10,,2000,V&aacute;lidos,657148,,
10,,2000,Blancos,7605,,
10,,2000,Partido Popular (PP),310850,47.3,6
10,,2000,Partido Socialista Obrero Espa&ntilde;ol-progresistas (PSOE-progr.),293831,44.7,5
10,,2000,Izquierda Unida-Esquerra Unida i Alternativa (IU-EUiA),30865,4.7,0
10,,2000,Otros,13997,2.1,0
11,,2000,Censo,2547781,,
11,,2000,Votantes,1656662,65.0,
11,,2000,Nulos,11617,,
11,,2000,V&aacute;lidos,1645045,,
11,,2000,Blancos,21703,,
11,,2000,Partido Popular (PP),888092,54.0,16
11,,2000,Partido Socialista Obrero Espa&ntilde;ol-progresistas (PSOE-progr.),389999,23.7,6
11,,2000,Bloque Nacionalista Galego (BNG),306268,18.6,3
11,,2000,Izquierda Unida-Esquerra Unida i Alternativa (IU-EUiA),21127,1.3,0
11,,2000,Otros,17849,1.1,0
14,,2000,Censo,1810666,,
14,,2000,Votantes,1155999,63.8,
14,,2000,Nulos,12299,,
14,,2000,V&aacute;lidos,1143700,,
14,,2000,Blancos,34381,,
14,,2000,Euzko Alderdi Jeltzalea-Partido Nacionalista Vasco (EAJ-PNV),347417,30.4,7
14,,2000,Partido Popular (PP),323235,28.3,7
14,,2000,Partido Socialista de Euskadi-Euskadiko Ezkerra (PSE-EE/PSOE),266583,23.3,4
14,,2000,Eusko Alkartasuna (EA),86557,7.6,1
14,,2000,Izquierda Unida-Esquerra Unida i Alternativa (IU-EUiA),62293,5.4,0
14,,2000,Otros,23234,2.0,0
17,,2000,Censo,3366210,,
17,,2000,Votantes,2447381,72.7,
17,,2000,Nulos,15946,,
17,,2000,V&aacute;lidos,2431435,,
17,,2000,Blancos,29198,,
17,,2000,Partido Popular (PP),1267062,52.1,19
17,,2000,Partido Socialista Obrero Espa&ntilde;ol-progresistas (PSOE-progr.),826595,34.0,12
17,,2000,Izquierda Unida-Esquerra Unida i Alternativa (IU-EUiA),141404,5.8,1
17,,2000,Uni&oacute; Valenciana (UV),57830,2.4,0
17,,2000,Esquerra Republicana de Catalunya (ERC),3083,0.1,0
17,,2000,Otros,106263,4.4,0
14,01,2000,Censo,244477,,
14,01,2000,Votantes,171808,70.3,
14,01,2000,Nulos,2320,,
14,01,2000,V&aacute;lidos,169488,,
14,01,2000,Blancos,5163,,
14,01,2000,Partido Popular (PP),66267,39.1,2
14,01,2000,Partido Socialista de Euskadi-Euskadiko Ezkerra (PSE-EE/PSOE),41182,24.3,1
14,01,2000,Euzko Alderdi Jeltzalea-Partido Nacionalista Vasco (EAJ-PNV),35155,20.7,1
14,01,2000,Izquierda Unida-Esquerra Unida i Alternativa (IU-EUiA),9509,5.6,0
14,01,2000,Eusko Alkartasuna (EA),7985,4.7,0
14,01,2000,Otros,4227,2.5,0
07,02,2000,Censo,295105,,
07,02,2000,Votantes,223053,75.6,
07,02,2000,Nulos,1514,,
07,02,2000,V&aacute;lidos,221539,,
07,02,2000,Blancos,3484,,
07,02,2000,Partido Popular (PP),113406,51.2,2
07,02,2000,Partido Socialista Obrero Espa&ntilde;ol-progresistas (PSOE-progr.),91270,41.2,2
07,02,2000,Izquierda Unida-Esquerra Unida i Alternativa (IU-EUiA),11062,5.0,0
07,02,2000,Otros,2317,1.0,0
17,03,2000,Censo,1104940,,
17,03,2000,Votantes,810346,73.3,
17,03,2000,Nulos,5378,,
17,03,2000,V&aacute;lidos,804968,,
17,03,2000,Blancos,9319,,
17,03,2000,Partido Popular (PP),436740,54.3,7
17,03,2000,Partido Socialista Obrero Espa&ntilde;ol-progresistas (PSOE-progr.),280085,34.8,4
17,03,2000,Izquierda Unida-Esquerra Unida i Alternativa (IU-EUiA),42998,5.3,0
17,03,2000,Uni&oacute; Valenciana (UV),2392,0.3,0
17,03,2000,Esquerra Republicana de Catalunya (ERC),973,0.1,0
17,03,2000,Otros,32461,4.0,0
01,04,2000,Censo,411065,,
01,04,2000,Votantes,280112,68.1,
01,04,2000,Nulos,1650,,
01,04,2000,V&aacute;lidos,278462,,
01,04,2000,Blancos,3931,,
01,04,2000,Partido Popular (PP),135531,48.7,3
01,04,2000,Partido Socialista Obrero Espa&ntilde;ol-progresistas (PSOE-progr.),117685,42.3,2
01,04,2000,Izquierda Unida-Esquerra Unida i Alternativa (IU-EUiA),11749,4.2,0
01,04,2000,Partido Andalucista (PA),6569,2.4,0
01,04,2000,Otros,2997,1.1,0
08,05,2000,Censo,145250,,
08,05,2000,Votantes,108491,74.7,
08,05,2000,Nulos,1213,,
08,05,2000,V&aacute;lidos,107278,,
08,05,2000,Blancos,1842,,
08,05,2000,Partido Popular (PP),70058,65.3,2
08,05,2000,Partido Socialista Obrero Espa&ntilde;ol-progresistas (PSOE-progr.),28596,26.7,1
08,05,2000,Izquierda Unida-Esquerra Unida i Alternativa (IU-EUiA),5117,4.8,0
08,05,2000,Otros,1665,1.6,0
10,06,2000,Censo,534100,,
10,06,2000,Votantes,401608,75.2,
10,06,2000,Nulos,3179,,
10,06,2000,V&aacute;lidos,398429,,
10,06,2000,Blancos,4810,,
10,06,2000,Partido Popular (PP),187273,47.0,3
10,06,2000,Partido Socialista Obrero Espa&ntilde;ol-progresistas (PSOE-progr.),178396,44.8,3
10,06,2000,Izquierda Unida-Esquerra Unida i Alternativa (IU-EUiA),21402,5.4,0
10,06,2000,Otros,6548,1.6,0
04,07,2000,Censo,652009,,
04,07,2000,Votantes,400559,61.4,
04,07,2000,Nulos,2661,,
04,07,2000,V&aacute;lidos,397898,,
04,07,2000,Blancos,5943,,
04,07,2000,Partido Popular (PP),214348,53.9,5
04,07,2000,Partido Socialista Obrero Espa&ntilde;ol-progresistas (PSOE-progr.),116515,29.3,2
04,07,2000,Izquierda Unida-Esquerra Unida i Alternativa (IU-EUiA),15928,4.0,0
04,07,2000,Esquerra Republicana de Catalunya (ERC),1340,0.3,0
04,07,2000,Otros,43824,11.0,0
09,08,2000,Censo,4033017,,
09,08,2000,Votantes,2572428,63.8,
09,08,2000,Nulos,10920,,
09,08,2000,V&aacute;lidos,2561508,,
09,08,2000,Blancos,36486,,
09,08,2000,Partit dels Socialistes de Catalunya (PSC-PSOE),909601,35.5,12
09,08,2000,Converg&egrave;ncia i Uni&oacute; (CiU),673558,26.3,9
09,08,2000,Partido Popular (PP),602777,23.5,8
09,08,2000,Esquerra Republicana de Catalunya (ERC),131114,5.1,1
09,08,2000,Iniciativa per Catalunya-Verds (IC-V),103778,4.1,1
09,08,2000,Izquierda Unida-Esquerra Unida i Alternativa (IU-EUiA),64111,2.5,0
09,08,2000,Otros,40083,1.6,0
08,09,2000,Censo,303453,,
08,09,2000,Votantes,223332,73.6,
08,09,2000,Nulos,1449,,
08,09,2000,V&aacute;lidos,221883,,
08,09,2000,Blancos,5704,,
08,09,2000,Partido Popular (PP),129501,58.4,3
08,09,2000,Partido Socialista Obrero Espa&ntilde;ol-progresistas (PSOE-progr.),64358,29.0,1
08,09,2000,Izquierda Unida-Esquerra Unida i Alternativa (IU-EUiA),10153,4.6,0
08,09,2000,Otros,12167,5.5,0
