,,1977,Censo,23583762,,
,,1977,Votantes,18590130,78.8,
,,1977,Nulos,265797,,
,,1977,Blancos,46248,,
,,1977,V&aacute;lidos,18278085,,
,,1977,Uni&oacute;n de Centro Democr&aacute;tico (UCD),6310391,34.5,165
,,1977,Partido Socialista Obrero Espa&ntilde;ol (PSOE),5371866,29.4,118
,,1977,Partido Comunista de Espa&ntilde;a (PCE),1709890,9.4,20
,,1977,Alianza Popular (AP),1504771,8.2,16
,,1977,Pacte Democr&agrave;tic per Catalunya (PDC),514647,2.8,11
,,1977,Partido Nacionalista Vasco (PNV),296193,1.6,8
,,1977,Partido Socialista Popular-Unidad Socialista (PSP-US),816582,4.5,6
,,1977,Uni&oacute; del Centro i la Democracia Cristiana de Catalunya (UC-DCC),172791,1.0,2
,,1977,Esquerra de Catalunya-Front Electoral Democr&agrave;tic (EC-FED),143954,0.8,1
,,1977,Euskadiko Ezkerra-Izquierda de Euskadi (EE-IE),61417,0.3,1
,,1977,Candidatura Aragonesa Independiente del Centro (CAIC),37183,0.2,1
,,1977,Candidatura Independiente del Centro (CIC),29834,0.2,1
,,1977,Otros,1308566,7.2,0
01,,1977,Censo,3777774,,
01,,1977,Votantes,2964649,78.5,
01,,1977,Nulos,35728,,
01,,1977,Blancos,6535,,
01,,1977,V&aacute;lidos,2922386,,
01,,1977,Partido Socialista Obrero Espa&ntilde;ol (PSOE),1059037,36.2,27
01,,1977,Uni&oacute;n de Centro Democr&aacute;tico (UCD),1006759,34.5,26
01,,1977,Partido Comunista de Espa&ntilde;a (PCE),330250,11.3,5
01,,1977,Partido Socialista Popular-Unidad Socialista (PSP-US),138551,4.7,1
01,,1977,Alianza Popular (AP),207034,7.1,0
01,,1977,Otros,180755,6.2,0
02,,1977,Censo,812881,,
02,,1977,Votantes,663066,81.6,
02,,1977,Nulos,11033,,
02,,1977,Blancos,2451,,
02,,1977,V&aacute;lidos,649582,,
02,,1977,Uni&oacute;n de Centro Democr&aacute;tico (UCD),241232,37.1,7
02,,1977,Partido Socialista Obrero Espa&ntilde;ol (PSOE),161409,24.9,5
02,,1977,Partido Socialista Popular-Unidad Socialista (PSP-US),63854,9.8,1
02,,1977,Candidatura Aragonesa Independiente del Centro (CAIC),37183,5.7,1
02,,1977,Alianza Popular (AP),57260,8.8,0
02,,1977,Partido Comunista de Espa&ntilde;a (PCE),32286,5.0,0
02,,1977,Otros,56358,8.7,0
05,,1977,Censo,762795,,
05,,1977,Votantes,557444,73.1,
05,,1977,Nulos,10301,,
05,,1977,Blancos,1717,,
05,,1977,V&aacute;lidos,545426,,
05,,1977,Uni&oacute;n de Centro Democr&aacute;tico (UCD),327491,60.0,10
05,,1977,Partido Socialista Obrero Espa&ntilde;ol (PSOE),90567,16.6,3
05,,1977,Alianza Popular (AP),43772,8.0,0
05,,1977,Partido Socialista Popular-Unidad Socialista (PSP-US),21345,3.9,0
05,,1977,Partido Comunista de Espa&ntilde;a (PCE),18110,3.3,0
05,,1977,Otros,44141,8.1,0
07,,1977,Censo,1077551,,
07,,1977,Votantes,900896,83.6,
07,,1977,Nulos,10355,,
07,,1977,Blancos,1896,,
07,,1977,V&aacute;lidos,888645,,
07,,1977,Uni&oacute;n de Centro Democr&aacute;tico (UCD),378727,42.6,12
07,,1977,Partido Socialista Obrero Espa&ntilde;ol (PSOE),265486,29.9,8
